Actual,Predicted,Difference
214400,232165.87,-17765.87
440000,416942.42,23057.58
631700,578192.31,53507.69
352500,371470.06,-18970.06
360000,352041.94,7958.06
280600,338621.5,-58021.5
270200,292877.02,-22677.02
62500,95915.7,-33415.7
244200,282652.71,-38452.71
512800,406681.71,106118.29
395500,358214.92,37285.08
213800,199903.81,13896.19
332800,345702.0,-12902.0
642400,776666.08,-134266.08
355000,392123.22,-37123.22
255000,300326.75,-45326.75
234800,298425.22,-63625.22
580800,590705.38,-9905.38
166600,276076.58,-109476.58
496700,398200.4,98499.6
407600,489894.96,-82294.96
433500,396375.26,37124.74
354900,405384.36,-50484.36
398400,413116.28,-14716.28
266700,313626.02,-46926.02
325100,383111.11,-58011.11
502300,402650.17,99649.83
463700,430981.43,32718.57
234600,261202.62,-26602.62
294000,315908.58,-21908.58
230100,286123.8,-56023.8
118300,237550.63,-119250.63
361400,354937.94,6462.06
269300,208845.44,60454.56
304200,351891.39,-47691.39
253300,219778.48,33521.52
237700,212456.33,25243.67
361300,364737.83,-3437.83
307900,324919.77,-17019.77
238200,274372.56,-36172.56
378200,381491.53,-3291.53
270700,310812.08,-40112.08
542800,427241.04,115558.96
281100,321496.76,-40396.76
456300,438874.69,17425.31
326400,336415.2,-10015.2
236900,261090.38,-24190.38
475400,450973.84,24426.16
477400,434951.59,42448.41
263100,298982.43,-35882.43
642100,589596.27,52503.73
470600,583349.12,-112749.12
735000,738478.99,-3478.99
361700,391281.24,-29581.24
926300,870903.24,55396.76
257500,339130.77,-81630.77
308000,295021.29,12978.71
647200,385702.12,261497.88
341000,423858.33,-82858.33
552700,798741.32,-246041.32
245200,259648.5,-14448.5
566500,463784.37,102715.63
204500,252303.92,-47803.92
253700,281554.62,-27854.62
368600,361293.44,7306.56
226700,292570.29,-65870.29
222700,281629.82,-58929.82
153300,245269.53,-91969.53
313100,242373.66,70726.34
209400,288804.76,-79404.76
368500,370027.33,-1527.33
570500,484299.66,86200.34
216300,233277.55,-16977.55
370500,351880.51,18619.49
567300,557992.49,9307.51
1031700,710697.38,321002.62
591600,587926.56,3673.44
279900,315203.44,-35303.44
722300,560253.01,162046.99
158000,252784.36,-94784.36
815000,848569.55,-33569.55
354800,403222.59,-48422.59
351600,360167.13,-8567.13
221900,267095.97,-45195.97
420100,419500.92,599.08
245100,271759.29,-26659.29
240100,283417.21,-43317.21
246700,248107.18,-1407.18
243200,292171.62,-48971.62
243800,282672.21,-38872.21
486400,401904.35,84495.65
281000,316188.47,-35188.47
555100,584767.86,-29667.86
158900,205306.39,-46406.39
307300,338501.59,-31201.59
584500,743231.95,-158731.95
360100,399110.88,-39010.88
210500,231226.46,-20726.46
276300,280227.98,-3927.98
379400,379737.76,-337.76
225900,267191.01,-41291.01
251000,281799.83,-30799.83
278800,299259.11,-20459.11
499300,599902.91,-100602.91
247100,265459.01,-18359.01
281600,280922.27,677.73
209200,258702.38,-49502.38
582800,509319.44,73480.56
265500,276950.04,-11450.04
285800,300806.92,-15006.92
348700,258136.77,90563.23
382300,394319.2,-12019.2
584500,481920.73,102579.27
312400,343519.55,-31119.55
260800,284984.94,-24184.94
408100,363607.7,44492.3
245600,285374.09,-39774.09
316700,338401.64,-21701.64
343400,382755.4,-39355.4
446900,434703.17,12196.83
330700,249939.64,80760.36
1012000,804258.71,207741.29
332400,326885.24,5514.76
620800,569856.54,50943.46
495600,590881.26,-95281.26
401200,379675.26,21524.74
293700,437698.32,-143998.32
261200,320574.64,-59374.64
351800,391178.56,-39378.56
576500,596592.26,-20092.26
227800,277333.32,-49533.32
362200,391346.86,-29146.86
1100000,795206.31,304793.69
840600,517049.18,323550.82
197300,284056.27,-86756.27
272400,258457.78,13942.22
331400,343848.85,-12448.85
411700,354252.08,57447.92
340700,385827.18,-45127.18
476700,477219.77,-519.77
342000,336922.16,5077.84
182700,207294.36,-24594.36
501800,496812.44,4987.56
539400,415352.75,124047.25
371600,414403.73,-42803.73
430700,421958.29,8741.71
156100,212153.58,-56053.58
478300,439002.59,39297.41
282300,318923.71,-36623.71
266300,263423.21,2876.79
187100,245945.32,-58845.32
311200,310858.94,341.06
239600,266882.99,-27282.99
271200,313118.78,-41918.78
338400,300229.85,38170.15
556100,517779.04,38320.96
259300,338545.79,-79245.79
251200,300382.88,-49182.88
520400,427343.5,93056.5
478300,487815.25,-9515.25
420300,368141.11,52158.89
694400,636509.73,57890.27
377400,377227.4,172.6
134300,109667.42,24632.58
340200,333535.1,6664.9
371500,371124.97,375.03
488400,597543.04,-109143.04
252300,290969.78,-38669.78
677500,708024.0,-30524.0
320000,336237.12,-16237.12
597800,431518.76,166281.24
241400,263846.66,-22446.66
411400,399254.28,12145.72
617500,583239.35,34260.65
297600,268947.89,28652.11
493900,466978.27,26921.73
673300,461697.15,211602.85
375500,343645.77,31854.23
609600,522654.06,86945.94
381400,357347.29,24052.71
314700,328333.19,-13633.19
264900,317758.1,-52858.1
1578300,1411767.46,166532.54
327700,325569.74,2130.26
246000,293264.38,-47264.38
784200,758368.97,25831.03
482600,404855.44,77744.56
342300,351399.42,-9099.42
200400,209927.34,-9527.34
336000,403090.16,-67090.16
211300,219039.28,-7739.28
462600,461327.52,1272.48
446300,415689.94,30610.06
420100,433268.23,-13168.23
302600,323959.62,-21359.62
423800,478232.5,-54432.5
533900,406284.53,127615.47
316300,357359.67,-41059.67
410300,394924.83,15375.17
169900,224125.24,-54225.24
280200,253089.6,27110.4
428500,649610.85,-221110.85
839000,739994.9,99005.1
265000,297556.34,-32556.34
1266500,885845.21,380654.79
328600,333515.65,-4915.65
809700,757385.19,52314.81
482600,451955.64,30644.36
254900,282504.31,-27604.31
341900,355392.98,-13492.98
264200,348995.84,-84795.84
503300,409827.53,93472.47
306000,306555.54,-555.54
411000,462018.02,-51018.02
198200,256996.59,-58796.59
267500,294654.13,-27154.13
200000,285764.8,-85764.8
334200,349810.7,-15610.7
93400,225109.64,-131709.64
251100,266619.24,-15519.24
489200,479951.66,9248.34
347600,351868.12,-4268.12
932300,668630.6,263669.4
176500,230150.47,-53650.47
739800,863896.69,-124096.69
450000,680400.46,-230400.46
240000,272595.87,-32595.87
243200,276469.17,-33269.17
435900,460376.46,-24476.46
236100,265804.35,-29704.35
200700,216768.34,-16068.34
280600,287212.29,-6612.29
241400,181534.32,59865.68
125500,195823.25,-70323.25
367100,364940.35,2159.65
380400,361947.12,18452.88
241900,273787.39,-31887.39
359700,323476.91,36223.09
350600,339710.2,10889.8
459600,444592.17,15007.83
247000,279049.27,-32049.27
358100,348151.32,9948.68
900900,771950.43,128949.57
557300,483978.06,73321.94
478900,346311.17,132588.83
330900,383069.18,-52169.18
188800,242565.9,-53765.9
345100,415222.44,-70122.44
314700,323777.42,-9077.42
727900,827878.61,-99978.61
324000,374277.63,-50277.63
147500,110968.08,36531.92
626300,622484.98,3815.02
200000,219776.15,-19776.15
276900,300100.14,-23200.14
245500,228514.49,16985.51
269700,302534.65,-32834.65
943400,838774.99,104625.01
306800,303383.78,3416.22
267900,287261.25,-19361.25
238000,277394.84,-39394.84
457300,383956.0,73344.0
352900,344768.69,8131.31
380700,382838.04,-2138.04
923000,828633.7,94366.3
313800,345786.1,-31986.1
525500,450594.14,74905.86
416200,401140.14,15059.86
487800,469051.03,18748.97
203800,303518.26,-99718.26
429700,418713.75,10986.25
543200,402926.75,140273.25
339100,387487.13,-48387.13
270800,285442.94,-14642.94
258900,290161.13,-31261.13
276000,321078.26,-45078.26
334900,363745.44,-28845.44
304800,326118.07,-21318.07
307500,390750.8,-83250.8
336100,344897.62,-8797.62
358900,380540.82,-21640.82
220300,199078.59,21221.41
438600,453962.51,-15362.51
460600,516285.96,-55685.96
266600,303783.98,-37183.98
214700,247444.41,-32744.41
352800,380871.1,-28071.1
247500,311704.43,-64204.43
239900,270682.29,-30782.29
232700,268016.09,-35316.09
426500,405052.51,21447.49
489600,408085.89,81514.11
469500,451220.49,18279.51
583400,573141.61,10258.39
294400,326537.78,-32137.78
344500,243715.12,100784.88
217400,230615.11,-13215.11
309400,301558.2,7841.8
324000,332727.0,-8727.0
439600,414398.52,25201.48
216300,241639.51,-25339.51
216400,253403.83,-37003.83
749300,474128.35,275171.65
225900,286718.17,-60818.17
564400,573595.93,-9195.93
555600,498623.35,56976.65
443800,464663.2,-20863.2
767100,813469.69,-46369.69
523300,491769.34,31530.66
420000,432751.86,-12751.86
486300,355103.26,131196.74
387500,425666.51,-38166.51
238600,263688.33,-25088.33
319100,321367.76,-2267.76
334000,361836.97,-27836.97
244300,248899.03,-4599.03
413300,409971.65,3328.35
153700,200667.96,-46967.96
275400,318512.34,-43112.34
397000,384234.18,12765.82
171700,226054.61,-54354.61
354000,344253.17,9746.83
141900,227443.19,-85543.19
239800,324105.3,-84305.3
141500,218791.48,-77291.48
201300,197751.19,3548.81
281300,267475.26,13824.74
472600,460765.13,11834.87
637500,398237.24,239262.76
614700,532579.98,82120.02
203000,261518.63,-58518.63
382500,348118.94,34381.06
237100,254858.42,-17758.42
193500,224226.82,-30726.82
364500,229428.63,135071.37
257200,307853.74,-50653.74
419500,406156.9,13343.1
349200,356027.56,-6827.56
231500,259259.92,-27759.92
637500,758091.12,-120591.12
228900,225883.41,3016.59
585500,770786.84,-185286.84
246200,281819.35,-35619.35
251900,227401.32,24498.68
189200,189441.09,-241.09
236200,246516.9,-10316.9
448500,449633.41,-1133.41
224400,309500.14,-85100.14
612200,582396.65,29803.35
144300,210714.24,-66414.24
353500,355363.42,-1863.42
374900,372087.08,2812.92
739900,538510.24,201389.76
241900,279923.11,-38023.11
237400,268601.35,-31201.35
251800,260905.45,-9105.45
259000,299526.22,-40526.22
449500,376416.95,73083.05
231000,252308.05,-21308.05
531900,450332.81,81567.19
218900,265728.54,-46828.54
243200,259509.49,-16309.49
356500,348504.26,7995.74
306700,304416.26,2283.74
131300,187652.69,-56352.69
224800,222518.67,2281.33
441400,415970.62,25429.38
542000,570617.85,-28617.85
262900,304163.26,-41263.26
252700,264338.83,-11638.83
558400,580208.61,-21808.61
563400,584659.63,-21259.63
423100,405077.49,18022.51
179200,219412.78,-40212.78
303100,340952.49,-37852.49
270300,336354.78,-66054.78
624800,749873.65,-125073.65
742000,742120.42,-120.42
581100,448215.62,132884.38
260400,298509.14,-38109.14
329400,375222.91,-45822.91
243900,207097.29,36802.71
849300,621149.61,228150.39
220400,233830.4,-13430.4
625500,453428.32,172071.68
405000,368605.7,36394.3
372400,355182.6,17217.4
239700,256606.7,-16906.7
634400,458808.81,175591.19
346400,383901.32,-37501.32
274500,309359.62,-34859.62
253300,293788.03,-40488.03
247300,229595.24,17704.76
399500,343353.34,56146.66
566200,577914.64,-11714.64
425000,675070.67,-250070.67
262600,241471.2,21128.8
248700,278194.09,-29494.09
376600,376397.94,202.06
340600,374091.39,-33491.39
442900,434588.52,8311.48
397700,388573.68,9126.32
366800,399227.25,-32427.25
342500,347252.36,-4752.36
203800,282680.6,-78880.6
435200,442217.94,-7017.94
322400,332198.86,-9798.86
224900,310343.17,-85443.17
493600,553022.15,-59422.15
277100,298636.44,-21536.44
243600,261798.38,-18198.38
333000,375736.77,-42736.77
233600,259008.31,-25408.31
210000,260735.43,-50735.43
209800,247152.94,-37352.94
608700,575081.66,33618.34
195800,198784.31,-2984.31
441600,420826.06,20773.94
345300,375792.99,-30492.99
187500,264089.1,-76589.1
765900,740821.68,25078.32
436800,371020.46,65779.54
334000,337176.0,-3176.0
282900,280134.53,2765.47
322300,353638.81,-31338.81
920000,754571.64,165428.36
295100,320017.72,-24917.72
231500,224466.78,7033.22
431300,465751.73,-34451.73
432000,384470.59,47529.41
235600,249866.9,-14266.9
501300,487139.98,14160.02
290100,305673.31,-15573.31
241300,274965.38,-33665.38
400000,626186.19,-226186.19
257000,279476.02,-22476.02
481100,420565.61,60534.39
433800,563439.95,-129639.95
405900,404846.48,1053.52
310500,293317.77,17182.23
258400,263867.61,-5467.61
540400,595245.84,-54845.84
452000,386468.19,65531.81
141700,212417.06,-70717.06
273100,290287.24,-17187.24
321200,310064.44,11135.56
338700,342322.3,-3622.3
484400,492309.38,-7909.38
434000,599151.09,-165151.09
308700,243662.72,65037.28
614000,561226.29,52773.71
320300,417914.23,-97614.23
274400,305050.54,-30650.54
279600,305979.26,-26379.26
252000,203745.02,48254.98
255200,306087.98,-50887.98
225100,242966.13,-17866.13
300000,304722.83,-4722.83
292800,306743.01,-13943.01
529600,716598.29,-186998.29
992900,771030.82,221869.18
340300,362406.7,-22106.7
300400,330635.37,-30235.37
1033200,1007823.5,25376.5
361000,357419.12,3580.88
244300,243743.47,556.53
418800,356649.53,62150.47
375600,357555.34,18044.66
360600,359338.93,1261.07
789000,732749.26,56250.74
362500,346311.6,16188.4
387400,370577.82,16822.18
494000,394251.63,99748.37
224100,231365.3,-7265.3
275500,272951.68,2548.32
413400,395125.16,18274.84
218100,268324.05,-50224.05
604100,537555.94,66544.06
341500,332790.0,8710.0
419000,449097.27,-30097.27
350000,319269.48,30730.52
290500,317844.93,-27344.93
389700,425605.97,-35905.97
439200,403051.8,36148.2
434100,425603.12,8496.88
287200,228594.43,58605.57
313500,330165.45,-16665.45
432000,432929.12,-929.12
471200,356974.61,114225.39
209000,217171.82,-8171.82
434800,344141.21,90658.79
444800,415378.98,29421.02
175700,225792.24,-50092.24
544600,300487.19,244112.81
497500,419246.68,78253.32
208100,287280.11,-79180.11
211600,299507.26,-87907.26
224600,218358.13,6241.87
165100,253790.16,-88690.16
288600,305565.75,-16965.75
515500,503296.84,12203.16
254900,289450.66,-34550.66
268700,294186.49,-25486.49
235800,277541.55,-41741.55
273400,305885.33,-32485.33
750000,744450.97,5549.03
40000,123661.75,-83661.75
514700,428916.56,85783.44
663400,599666.18,63733.82
818100,856031.71,-37931.71
385500,411690.94,-26190.94
301000,308676.28,-7676.28
201600,246576.9,-44976.9
534700,502277.44,32422.56
243700,260158.61,-16458.61
215200,256874.06,-41674.06
241800,273846.37,-32046.37
420000,396916.6,23083.4
361500,403221.02,-41721.02
254900,268715.4,-13815.4
816900,766374.42,50525.58
369700,369300.52,399.48
564200,549196.41,15003.59
964900,690967.13,273932.87
366200,358710.86,7489.14
247700,333922.32,-86222.32
2359600,1034914.76,1324685.24
268900,324699.41,-55799.41
470200,447960.68,22239.32
330200,341753.44,-11553.44
388800,379698.8,9101.2
552900,444379.82,108520.18
314000,342593.76,-28593.76
336400,428297.41,-91897.41
840000,763188.6,76811.4
389600,385385.73,4214.27
276300,309455.61,-33155.61
281900,322708.22,-40808.22
242100,297902.83,-55802.83
273900,290417.97,-16517.97
365600,395701.96,-30101.96
310100,326895.57,-16795.57
241100,260188.78,-19088.78
228700,285351.98,-56651.98
324100,372903.5,-48803.5
322200,337801.07,-15601.07
259000,340348.22,-81348.22
341200,318802.09,22397.91
268800,291864.5,-23064.5
431300,266538.02,164761.98
385500,419979.21,-34479.21
484300,448645.92,35654.08
325000,457685.1,-132685.1
440600,397628.08,42971.92
365600,377033.32,-11433.32
447700,417595.07,30104.93
388100,392356.42,-4256.42
182500,241383.08,-58883.08
644300,782529.66,-138229.66
237500,295184.55,-57684.55
249600,266346.77,-16746.77
637900,594118.07,43781.93
406100,381036.38,25063.62
346800,358275.63,-11475.63
169300,268024.55,-98724.55
272600,286947.67,-14347.67
73100,195925.25,-122825.25
316700,340574.75,-23874.75
243700,284485.93,-40785.93
330500,356751.83,-26251.83
242100,278456.93,-36356.93
201900,251104.58,-49204.58
314100,331544.65,-17444.65
292000,324123.52,-32123.52
609600,521858.53,87741.47
281200,315622.42,-34422.42
370000,360924.17,9075.83
264800,302522.0,-37722.0
402900,410384.89,-7484.89
467100,495606.23,-28506.23
280400,303804.34,-23404.34
466400,468806.24,-2406.24
479100,436911.49,42188.51
530100,498183.29,31916.71
492800,600134.74,-107334.74
181400,231599.69,-50199.69
1179600,694451.8,485148.2
367500,348929.09,18570.91
487100,398154.13,88945.87
469400,445323.89,24076.11
414200,391285.9,22914.1
391600,410394.21,-18794.21
274700,264767.32,9932.68
245600,284061.38,-38461.38
242200,276361.75,-34161.75
476300,466577.18,9722.82
174500,226037.85,-51537.85
378900,366171.34,12728.66
460600,434003.3,26596.7
332600,386714.27,-54114.27
247600,274731.64,-27131.64
247300,292271.46,-44971.46
271600,296190.07,-24590.07
692200,512541.51,179658.49
315400,361977.9,-46577.9
345000,356434.81,-11434.81
544900,581588.58,-36688.58
623100,483862.77,139237.23
662700,799965.79,-137265.79
666900,447158.07,219741.93
399000,363014.18,35985.82
431500,398196.22,33303.78
332500,317834.36,14665.64
430100,417100.65,12999.35
835000,744721.38,90278.62
161300,189418.67,-28118.67
476500,455372.19,21127.81
254600,289289.16,-34689.16
335400,349414.13,-14014.13
392700,414589.2,-21889.2
219700,284353.3,-64653.3
1847600,1202309.46,645290.54
648100,521026.27,127073.73
277400,290706.9,-13306.9
282600,324884.25,-42284.25
618700,613521.11,5178.89
276700,355244.84,-78544.84
377200,356561.17,20638.83
241800,268337.53,-26537.53
495100,484914.19,10185.81
164500,246499.71,-81999.71
393100,363011.0,30089.0
241900,252723.51,-10823.51
329600,363004.9,-33404.9
251300,282962.93,-31662.93
288300,309292.38,-20992.38
265200,284345.12,-19145.12
360400,390250.74,-29850.74
255200,296110.05,-40910.05
267500,277337.95,-9837.95
586200,620524.06,-34324.06
255300,278848.96,-23548.96
382800,378402.14,4397.86
329000,353611.74,-24611.74
313300,312030.29,1269.71
387300,381258.65,6041.35
444000,427597.26,16402.74
253300,279253.22,-25953.22
360800,365684.86,-4884.86
317000,319406.03,-2406.03
370400,356805.76,13594.24
500500,497577.85,2922.15
369300,366951.72,2348.28
480800,541119.42,-60319.42
259400,268844.15,-9444.15
341700,350964.75,-9264.75
854800,862781.94,-7981.94
415900,375136.39,40763.61
352500,421965.95,-69465.95
436100,413885.17,22214.83
199300,223301.08,-24001.08
269900,312578.07,-42678.07
848700,765218.07,83481.93
641800,585060.53,56739.47
124100,187783.32,-63683.32
387800,346574.91,41225.09
253500,294212.15,-40712.15
335000,348645.07,-13645.07
265900,264785.09,1114.91
177300,255406.28,-78106.28
314000,359951.33,-45951.33
695900,643817.94,52082.06
312500,334515.59,-22015.59
435700,472570.73,-36870.73
282400,331840.9,-49440.9
501200,485674.07,15525.93
538500,430428.73,108071.27
259900,218347.86,41552.14
479000,633108.1,-154108.1
293000,321968.98,-28968.98
699300,579258.53,120041.47
296000,305776.45,-9776.45
225900,268571.32,-42671.32
415000,366302.13,48697.87
177500,243514.02,-66014.02
674200,584660.78,89539.22
539500,475663.85,63836.15
259200,344416.37,-85216.37
248300,269866.37,-21566.37
477700,474569.35,3130.65
996100,857187.37,138912.63
252200,288433.56,-36233.56
464800,434727.33,30072.67
449000,695449.07,-246449.07
261800,311647.92,-49847.92
315500,361975.51,-46475.51
336300,327344.76,8955.24
516200,514899.48,1300.52
182700,278827.67,-96127.67
356800,404505.04,-47705.04
353600,393071.99,-39471.99
439200,459436.31,-20236.31
293100,329335.41,-36235.41
340400,266079.74,74320.26
307900,330561.63,-22661.63
378600,373478.1,5121.9
497200,461063.56,36136.44
702400,701410.0,990.0
641500,762170.03,-120670.03
461000,663957.72,-202957.72
592500,514485.61,78014.39
344100,335648.03,8451.97
205600,262239.54,-56639.54
326800,342660.28,-15860.28
465500,587923.74,-122423.74
537300,585621.14,-48321.14
306600,244390.42,62209.58
515200,504675.51,10524.49
445200,483964.68,-38764.68
147900,248294.04,-100394.04
1016700,808401.03,208298.97
624500,607807.04,16692.96
275500,259421.68,16078.32
515000,603194.17,-88194.17
602100,588080.63,14019.37
197700,204154.92,-6454.92
288300,269452.27,18847.73
276400,300328.92,-23928.92
239900,198252.05,41647.95
236900,215616.78,21283.22
247700,276056.93,-28356.93
415900,447567.77,-31667.77
274600,315981.22,-41381.22
433100,565697.25,-132597.25
684500,759826.83,-75326.83
250300,326854.1,-76554.1
717100,577072.15,140027.85
344900,340681.97,4218.03
561800,495133.8,66666.2
218600,240260.25,-21660.25
490500,420902.47,69597.53
382900,395957.12,-13057.12
249700,277592.51,-27892.51
145800,244589.49,-98789.49
458200,395674.2,62525.8
201000,265877.14,-64877.14
254900,285744.15,-30844.15
263100,305579.41,-42479.41
949300,783680.81,165619.19
269300,320800.47,-51500.47
255200,234163.33,21036.67
302500,311656.08,-9156.08
184700,206868.03,-22168.03
123800,234834.02,-111034.02
343100,419726.93,-76626.93
222700,219298.67,3401.33
300600,237316.68,63283.32
285200,293304.76,-8104.76
216000,243043.36,-27043.36
676500,825358.55,-148858.55
227700,272807.54,-45107.54
586100,563813.86,22286.14
253500,295187.89,-41687.89
324200,338521.86,-14321.86
227600,260291.1,-32691.1
265700,263313.95,2386.05
365300,322690.25,42609.75
271100,309484.61,-38384.61
1115000,786209.3,328790.7
330400,373745.26,-43345.26
419300,390526.89,28773.11
453100,457741.23,-4641.23
274900,303361.64,-28461.64
231500,251334.25,-19834.25
251800,264408.09,-12608.09
455600,470117.43,-14517.43
274700,312503.88,-37803.88
241800,265569.49,-23769.49
461600,490155.49,-28555.49
599400,574968.2,24431.8
259800,215402.14,44397.86
377200,374206.17,2993.83
414300,439498.7,-25198.7
443600,416983.83,26616.17
519200,414712.5,104487.5
273800,325027.96,-51227.96
498900,521458.02,-22558.02
271300,279274.56,-7974.56
549500,450907.57,98592.43
336900,389276.36,-52376.36
506200,495761.19,10438.81
415200,397350.79,17849.21
564400,570829.86,-6429.86
464400,486941.04,-22541.04
440100,406899.67,33200.33
198900,274745.19,-75845.19
385200,395409.17,-10209.17
274300,277558.48,-3258.48
168800,251816.64,-83016.64
475800,377915.78,97884.22
616800,543139.0,73661.0
435900,410113.28,25786.72
353600,387167.46,-33567.46
537300,602475.44,-65175.44
412500,369812.21,42687.79
568200,591107.24,-22907.24
331700,332677.56,-977.56
272700,293085.6,-20385.6
252000,290143.73,-38143.73
624800,583398.45,41401.55
337400,326925.3,10474.7
341200,348138.21,-6938.21
264700,296983.21,-32283.21
221300,234955.39,-13655.39
371100,368311.8,2788.2
406100,378808.49,27291.51
276800,293583.83,-16783.83
348700,352516.81,-3816.81
399500,391148.52,8351.48
289600,310144.93,-20544.93
526200,412340.38,113859.62
280000,313490.82,-33490.82
537100,400820.99,136279.01
368500,363360.27,5139.73
629200,440533.47,188666.53
324000,357652.6,-33652.6
203300,203689.31,-389.31
205800,249848.82,-44048.82
264200,299627.14,-35427.14
201700,261893.74,-60193.74
202900,265920.45,-63020.45
780000,724734.52,55265.48
304600,315006.18,-10406.18
595100,584120.74,10979.26
243300,249009.76,-5709.76
286300,286229.4,70.6
441400,421722.93,19677.07
165600,222299.27,-56699.27
196500,259098.64,-62598.64
372600,353420.91,19179.09
242000,311781.34,-69781.34
259400,287676.01,-28276.01
435200,436970.63,-1770.63
573800,778269.97,-204469.97
358600,352491.79,6108.21
485600,522965.17,-37365.17
789100,742884.3,46215.7
452600,331131.24,121468.76
992500,755806.65,236693.35
227700,231128.22,-3428.22
319400,245177.64,74222.36
430700,474831.67,-44131.67
243800,265628.73,-21828.73
256000,243771.38,12228.62
776000,831968.41,-55968.41
465100,435262.08,29837.92
508400,460568.94,47831.06
293600,312300.26,-18700.26
616700,751555.78,-134855.78
313300,381547.74,-68247.74
246700,282963.37,-36263.37
442700,454266.63,-11566.63
229000,210487.83,18512.17
330200,327692.16,2507.84
230000,184010.2,45989.8
248600,251199.39,-2599.39
315100,305728.12,9371.88
213500,253465.64,-39965.64
309100,351994.78,-42894.78
243000,281063.12,-38063.12
326600,327376.76,-776.76
194600,274735.87,-80135.87
433900,417743.47,16156.53
429700,405965.96,23734.04
670000,455334.69,214665.31
374200,399265.03,-25065.03
344400,388326.92,-43926.92
1155000,928391.7,226608.3
386600,409346.8,-22746.8
422300,414592.93,7707.07
377600,389803.15,-12203.15
260000,348101.82,-88101.82
364500,375216.47,-10716.47
586200,585600.66,599.34
495400,478681.77,16718.23
336800,373326.14,-36526.14
148800,165213.67,-16413.67
240800,257114.65,-16314.65
278500,336411.26,-57911.26
202800,262305.46,-59505.46
297800,313930.2,-16130.2
223700,262729.39,-39029.39
340400,340019.18,380.82
166000,231363.16,-65363.16
221800,218181.76,3618.24
374700,360648.45,14051.55
588300,572418.87,15881.13
282200,311814.4,-29614.4
302300,333869.34,-31569.34
186200,244997.02,-58797.02
539100,470929.01,68170.99
251800,285441.04,-33641.04
489800,403751.12,86048.88
242400,273594.38,-31194.38
140600,196922.38,-56322.38
243700,275760.22,-32060.22
237000,277594.09,-40594.09
379200,273944.08,105255.92
1287000,652672.18,634327.82
293900,277240.93,16659.07
582200,543571.42,38628.58
490900,431963.61,58936.39
634900,577203.2,57696.8
231500,244496.79,-12996.79
512800,557758.66,-44958.66
252800,242298.31,10501.69
329300,357712.55,-28412.55
249900,286086.02,-36186.02
440000,418595.28,21404.72
763700,743258.28,20441.72
155500,234256.22,-78756.22
246300,321340.01,-75040.01
358600,353558.94,5041.06
317900,399491.95,-81591.95
413700,432827.78,-19127.78
358800,346546.94,12253.06
460500,459893.4,606.6
316500,370883.4,-54383.4
558000,498112.1,59887.9
383900,357530.68,26369.32
640300,311656.69,328643.31
233100,270206.55,-37106.55
358000,359635.15,-1635.15
246000,266815.19,-20815.19
301900,291574.89,10325.11
367900,370313.02,-2413.02
241600,260473.72,-18873.72
355600,343113.08,12486.92
345000,349239.48,-4239.48
283800,313609.72,-29809.72
190700,276218.57,-85518.57
175000,323900.75,-148900.75
510200,572744.07,-62544.07
224900,278828.43,-53928.43
242700,265597.17,-22897.17
455200,424872.72,30327.28
517400,482802.79,34597.21
401300,389992.66,11307.34
829700,819421.1,10278.9
361300,355101.36,6198.64
652600,627020.5,25579.5
182000,248437.58,-66437.58
347000,350018.8,-3018.8
498100,309419.18,188680.82
505000,691669.4,-186669.4
188900,225391.54,-36491.54
333600,342460.53,-8860.53
378000,404332.66,-26332.66
360600,383250.49,-22650.49
381800,382234.95,-434.95
236200,277924.45,-41724.45
447000,395559.7,51440.3
235800,259626.61,-23826.61
269600,317866.9,-48266.9
248500,315413.81,-66913.81
423300,403444.09,19855.91
379900,375140.43,4759.57
361900,352080.82,9819.18
188000,293919.93,-105919.93
434800,428706.39,6093.61
213300,292878.43,-79578.43
293000,338508.37,-45508.37
312000,389760.0,-77760.0
235000,293594.77,-58594.77
179700,254577.48,-74877.48
417600,380986.18,36613.82
556600,723746.48,-167146.48
96800,230842.62,-134042.62
350100,369998.49,-19898.49
323800,306984.44,16815.56
267500,337887.4,-70387.4
283800,340293.6,-56493.6
276400,303104.89,-26704.89
407600,388108.47,19491.53
164700,272647.69,-107947.69
338900,354099.75,-15199.75
450700,458502.82,-7802.82
337600,363899.48,-26299.48
264400,277940.45,-13540.45
390200,384644.07,5555.93
491000,485029.6,5970.4
213800,291449.63,-77649.63
282300,305723.84,-23423.84
295300,333429.73,-38129.73
623500,539149.13,84350.87
276900,360892.58,-83992.58
175000,266269.64,-91269.64
239500,285136.96,-45636.96
430200,400128.84,30071.16
246900,305166.44,-58266.44
360000,401886.48,-41886.48
481700,443559.59,38140.41
238800,266940.99,-28140.99
401300,388770.39,12529.61
1004300,819061.5,185238.5
180500,211468.38,-30968.38
456100,413826.32,42273.68
438600,408713.74,29886.26
403800,419701.71,-15901.71
168200,226808.98,-58608.98
481600,470657.8,10942.2
156900,230169.2,-73269.2
384400,378897.84,5502.16
239200,225063.7,14136.3
321300,339146.34,-17846.34
315400,318590.1,-3190.1
381600,278968.38,102631.62
208800,267687.82,-58887.82
306500,331038.07,-24538.07
300100,298295.06,1804.94
388300,376017.15,12282.85
265600,353548.02,-87948.02
247300,277940.59,-30640.59
387900,380953.17,6946.83
214800,185615.02,29184.98
249700,294687.27,-44987.27
478400,442102.16,36297.84
842500,750191.79,92308.21
