Actual,Predicted,Difference
237700,234768.0,2932.0
361300,362382.0,-1082.0
307900,306696.0,1204.0
238200,240080.0,-1880.0
378200,376354.0,1846.0
270700,271168.0,-468.0
542800,547656.0,-4856.0
281100,280245.0,855.0
456300,459334.0,-3034.0
326400,326017.0,383.0
236900,236655.0,245.0
475400,472316.0,3084.0
477400,476918.0,482.0
263100,263197.0,-97.0
642100,637769.0,4331.0
470600,481203.0,-10603.0
735000,768073.0,-33073.0
361700,364015.0,-2315.0
926300,927396.0,-1096.0
257500,260583.0,-3083.0
308000,307942.0,58.0
647200,522686.0,124514.0
341000,340191.0,809.0
552700,561618.0,-8918.0
245200,244711.0,489.0
566500,565332.0,1168.0
204500,200784.0,3716.0
253700,253371.0,329.0
368600,369043.0,-443.0
226700,227050.0,-350.0
222700,222805.0,-105.0
153300,154281.0,-981.0
313100,308310.0,4790.0
209400,208885.0,515.0
368500,367134.0,1366.0
570500,578276.0,-7776.0
216300,216115.0,185.0
370500,375644.0,-5144.0
567300,619683.0,-52383.0
1031700,982043.0,49657.0
591600,635179.0,-43579.0
279900,284484.0,-4584.0
722300,715570.0,6730.0
158000,156678.0,1322.0
815000,820603.0,-5603.0
354800,356073.0,-1273.0
351600,351088.0,512.0
221900,222440.0,-540.0
420100,422631.0,-2531.0
245100,244643.0,457.0
240100,240071.0,29.0
246700,245570.0,1130.0
243200,243245.0,-45.0
243800,245722.0,-1922.0
486400,484335.0,2065.0
281000,280161.0,839.0
555100,557707.0,-2607.0
158900,160569.0,-1669.0
307300,310182.0,-2882.0
584500,628403.0,-43903.0
360100,358418.0,1682.0
210500,212915.0,-2415.0
276300,201256.0,75044.0
379400,384023.0,-4623.0
225900,226284.0,-384.0
251000,250033.0,967.0
278800,278966.0,-166.0
499300,494118.0,5182.0
247100,246626.0,474.0
281600,282392.0,-792.0
209200,209894.0,-694.0
582800,580014.0,2786.0
265500,265761.0,-261.0
285800,285989.0,-189.0
348700,320751.0,27949.0
382300,383769.0,-1469.0
584500,579054.0,5446.0
312400,327814.0,-15414.0
260800,260486.0,314.0
408100,409135.0,-1035.0
245600,244725.0,875.0
316700,315444.0,1256.0
343400,352523.0,-9123.0
446900,445555.0,1345.0
330700,326995.0,3705.0
1012000,1011835.0,165.0
332400,331245.0,1155.0
620800,648290.0,-27490.0
495600,495252.0,348.0
401200,401221.0,-21.0
293700,294837.0,-1137.0
261200,261034.0,166.0
351800,348779.0,3021.0
576500,581601.0,-5101.0
227800,226622.0,1178.0
362200,359606.0,2594.0
1100000,912830.0,187170.0
840600,722967.0,117633.0
197300,198788.0,-1488.0
272400,274297.0,-1897.0
331400,333143.0,-1743.0
411700,415059.0,-3359.0
340700,347760.0,-7060.0
476700,483926.0,-7226.0
342000,334777.0,7223.0
182700,182501.0,199.0
501800,503078.0,-1278.0
539400,531972.0,7428.0
371600,368250.0,3350.0
430700,427714.0,2986.0
156100,156458.0,-358.0
478300,480141.0,-1841.0
282300,282867.0,-567.0
266300,270994.0,-4694.0
187100,188305.0,-1205.0
311200,312725.0,-1525.0
239600,240135.0,-535.0
271200,268131.0,3069.0
338400,330881.0,7519.0
556100,587594.0,-31494.0
259300,261062.0,-1762.0
251200,253013.0,-1813.0
520400,522075.0,-1675.0
478300,474854.0,3446.0
420300,424913.0,-4613.0
694400,702949.0,-8549.0
377400,379066.0,-1666.0
134300,137555.0,-3255.0
340200,342748.0,-2548.0
371500,370250.0,1250.0
488400,491007.0,-2607.0
252300,252938.0,-638.0
677500,720832.0,-43332.0
320000,320625.0,-625.0
597800,602757.0,-4957.0
241400,241085.0,315.0
411400,408269.0,3131.0
617500,614773.0,2727.0
297600,296123.0,1477.0
493900,492747.0,1153.0
673300,663378.0,9922.0
375500,373485.0,2015.0
609600,603801.0,5799.0
381400,374239.0,7161.0
314700,314947.0,-247.0
264900,263354.0,1546.0
1578300,1024102.0,554198.0
327700,330011.0,-2311.0
246000,246644.0,-644.0
784200,792427.0,-8227.0
482600,473886.0,8714.0
342300,342026.0,274.0
200400,200218.0,182.0
336000,331831.0,4169.0
211300,212156.0,-856.0
462600,467006.0,-4406.0
446300,445785.0,515.0
420100,414814.0,5286.0
302600,303262.0,-662.0
423800,453064.0,-29264.0
533900,525432.0,8468.0
316300,316124.0,176.0
410300,412124.0,-1824.0
169900,170892.0,-992.0
280200,279154.0,1046.0
428500,471722.0,-43222.0
839000,867820.0,-28820.0
265000,258983.0,6017.0
1266500,1525792.0,-259292.0
328600,326816.0,1784.0
809700,798525.0,11175.0
482600,482466.0,134.0
254900,254167.0,733.0
341900,343227.0,-1327.0
264200,265390.0,-1190.0
503300,502310.0,990.0
306000,305589.0,411.0
411000,419284.0,-8284.0
198200,198240.0,-40.0
267500,267547.0,-47.0
200000,214012.0,-14012.0
334200,332386.0,1814.0
93400,90430.0,2970.0
251100,252794.0,-1694.0
489200,495208.0,-6008.0
347600,346894.0,706.0
932300,954369.0,-22069.0
176500,182581.0,-6081.0
739800,699530.0,40270.0
450000,457340.0,-7340.0
240000,239045.0,955.0
243200,242637.0,563.0
435900,437653.0,-1753.0
236100,236561.0,-461.0
200700,276155.0,-75455.0
280600,282067.0,-1467.0
241400,242673.0,-1273.0
125500,124327.0,1173.0
367100,367411.0,-311.0
380400,379214.0,1186.0
241900,242221.0,-321.0
359700,358690.0,1010.0
350600,349565.0,1035.0
459600,460625.0,-1025.0
247000,247276.0,-276.0
358100,363643.0,-5543.0
900900,878227.0,22673.0
557300,558715.0,-1415.0
478900,479067.0,-167.0
330900,330828.0,72.0
188800,188383.0,417.0
345100,343437.0,1663.0
314700,315284.0,-584.0
727900,709476.0,18424.0
324000,321821.0,2179.0
147500,147300.0,200.0
626300,630149.0,-3849.0
200000,199726.0,274.0
276900,278811.0,-1911.0
245500,245636.0,-136.0
269700,271044.0,-1344.0
943400,910166.0,33234.0
306800,305548.0,1252.0
267900,270251.0,-2351.0
238000,237797.0,203.0
457300,457708.0,-408.0
352900,353940.0,-1040.0
380700,396202.0,-15502.0
923000,893373.0,29627.0
313800,323715.0,-9915.0
525500,511890.0,13610.0
416200,417054.0,-854.0
487800,490073.0,-2273.0
203800,204102.0,-302.0
429700,429142.0,558.0
543200,545833.0,-2633.0
339100,334093.0,5007.0
270800,270208.0,592.0
258900,256979.0,1921.0
276000,278581.0,-2581.0
334900,334231.0,669.0
304800,304930.0,-130.0
307500,306270.0,1230.0
336100,337569.0,-1469.0
358900,353571.0,5329.0
220300,220108.0,192.0
438600,438071.0,529.0
460600,462721.0,-2121.0
266600,269510.0,-2910.0
214700,211861.0,2839.0
352800,354543.0,-1743.0
247500,247551.0,-51.0
239900,240498.0,-598.0
232700,233292.0,-592.0
426500,427532.0,-1032.0
489600,486382.0,3218.0
469500,472959.0,-3459.0
583400,588161.0,-4761.0
294400,304140.0,-9740.0
344500,333144.0,11356.0
217400,219936.0,-2536.0
309400,312189.0,-2789.0
324000,328685.0,-4685.0
439600,440842.0,-1242.0
216300,215919.0,381.0
216400,215548.0,852.0
749300,706757.0,42543.0
225900,226448.0,-548.0
564400,564948.0,-548.0
555600,558671.0,-3071.0
443800,444947.0,-1147.0
767100,755149.0,11951.0
523300,527429.0,-4129.0
420000,423258.0,-3258.0
486300,486821.0,-521.0
387500,387141.0,359.0
238600,238897.0,-297.0
319100,318016.0,1084.0
334000,332743.0,1257.0
244300,245002.0,-702.0
413300,413253.0,47.0
153700,158050.0,-4350.0
275400,279969.0,-4569.0
397000,409164.0,-12164.0
171700,170775.0,925.0
354000,380743.0,-26743.0
141900,142101.0,-201.0
239800,238277.0,1523.0
141500,140458.0,1042.0
201300,202185.0,-885.0
281300,280145.0,1155.0
472600,470374.0,2226.0
637500,629844.0,7656.0
614700,627981.0,-13281.0
203000,203558.0,-558.0
382500,379432.0,3068.0
237100,236742.0,358.0
193500,194468.0,-968.0
364500,338576.0,25924.0
257200,258238.0,-1038.0
419500,416785.0,2715.0
349200,347114.0,2086.0
231500,231391.0,109.0
637500,649623.0,-12123.0
228900,228957.0,-57.0
585500,574993.0,10507.0
246200,245152.0,1048.0
251900,252497.0,-597.0
189200,189920.0,-720.0
236200,236278.0,-78.0
448500,447445.0,1055.0
224400,226016.0,-1616.0
612200,611761.0,439.0
144300,144044.0,256.0
353500,353973.0,-473.0
374900,375217.0,-317.0
739900,738956.0,944.0
241900,241317.0,583.0
237400,236721.0,679.0
251800,252609.0,-809.0
259000,257002.0,1998.0
449500,454330.0,-4830.0
231000,229610.0,1390.0
531900,531086.0,814.0
218900,218930.0,-30.0
243200,243222.0,-22.0
356500,356164.0,336.0
306700,306188.0,512.0
131300,130456.0,844.0
224800,227790.0,-2990.0
441400,443665.0,-2265.0
542000,579850.0,-37850.0
262900,281912.0,-19012.0
252700,253144.0,-444.0
558400,555571.0,2829.0
563400,569131.0,-5731.0
423100,423008.0,92.0
179200,177996.0,1204.0
303100,309367.0,-6267.0
270300,276338.0,-6038.0
624800,613474.0,11326.0
742000,738896.0,3104.0
581100,578180.0,2920.0
260400,260552.0,-152.0
329400,328186.0,1214.0
243900,243131.0,769.0
849300,812981.0,36319.0
220400,220147.0,253.0
625500,606298.0,19202.0
405000,420018.0,-15018.0
372400,369802.0,2598.0
239700,239401.0,299.0
634400,627652.0,6748.0
346400,343865.0,2535.0
274500,275331.0,-831.0
253300,253681.0,-381.0
247300,245425.0,1875.0
399500,395265.0,4235.0
566200,573406.0,-7206.0
425000,448118.0,-23118.0
262600,263612.0,-1012.0
248700,249519.0,-819.0
376600,381212.0,-4612.0
340600,340689.0,-89.0
442900,448464.0,-5564.0
397700,397295.0,405.0
366800,368934.0,-2134.0
342500,341730.0,770.0
203800,202661.0,1139.0
435200,434594.0,606.0
322400,321883.0,517.0
224900,226493.0,-1593.0
493600,488385.0,5215.0
277100,278012.0,-912.0
243600,241977.0,1623.0
333000,330063.0,2937.0
233600,234116.0,-516.0
210000,220938.0,-10938.0
209800,210342.0,-542.0
608700,603815.0,4885.0
195800,200879.0,-5079.0
441600,440574.0,1026.0
345300,344557.0,743.0
187500,188335.0,-835.0
765900,758036.0,7864.0
436800,439640.0,-2840.0
334000,332423.0,1577.0
282900,282519.0,381.0
322300,319105.0,3195.0
920000,911661.0,8339.0
295100,293639.0,1461.0
231500,232319.0,-819.0
431300,434671.0,-3371.0
432000,442568.0,-10568.0
235600,235964.0,-364.0
501300,501167.0,133.0
290100,291211.0,-1111.0
241300,241335.0,-35.0
400000,404258.0,-4258.0
257000,256705.0,295.0
481100,481677.0,-577.0
433800,427064.0,6736.0
405900,403838.0,2062.0
310500,314580.0,-4080.0
258400,258170.0,230.0
540400,550808.0,-10408.0
452000,448324.0,3676.0
141700,145004.0,-3304.0
273100,274004.0,-904.0
321200,322124.0,-924.0
338700,342097.0,-3397.0
484400,494374.0,-9974.0
434000,442743.0,-8743.0
308700,308433.0,267.0
614000,635025.0,-21025.0
320300,326915.0,-6615.0
274400,274236.0,164.0
279600,279187.0,413.0
252000,253692.0,-1692.0
255200,253407.0,1793.0
225100,225858.0,-758.0
300000,299469.0,531.0
292800,290676.0,2124.0
529600,537389.0,-7789.0
992900,968356.0,24544.0
340300,340734.0,-434.0
300400,302541.0,-2141.0
1033200,931837.0,101363.0
361000,362877.0,-1877.0
244300,244074.0,226.0
418800,422853.0,-4053.0
375600,372769.0,2831.0
360600,359838.0,762.0
789000,790171.0,-1171.0
362500,361302.0,1198.0
387400,386282.0,1118.0
494000,663452.0,-169452.0
224100,231971.0,-7871.0
275500,275416.0,84.0
413400,410821.0,2579.0
218100,217560.0,540.0
604100,599825.0,4275.0
341500,342649.0,-1149.0
419000,418739.0,261.0
350000,347320.0,2680.0
290500,294762.0,-4262.0
389700,395862.0,-6162.0
439200,438347.0,853.0
434100,435638.0,-1538.0
287200,285636.0,1564.0
313500,314883.0,-1383.0
432000,441098.0,-9098.0
471200,467018.0,4182.0
209000,209976.0,-976.0
434800,432060.0,2740.0
444800,445480.0,-680.0
175700,172826.0,2874.0
544600,428528.0,116072.0
497500,492984.0,4516.0
208100,208725.0,-625.0
211600,212989.0,-1389.0
224600,225435.0,-835.0
165100,165168.0,-68.0
288600,293787.0,-5187.0
515500,516266.0,-766.0
254900,255341.0,-441.0
268700,268508.0,192.0
235800,235535.0,265.0
273400,273671.0,-271.0
750000,797351.0,-47351.0
40000,48003.0,-8003.0
514700,523135.0,-8435.0
663400,658165.0,5235.0
818100,749337.0,68763.0
385500,384894.0,606.0
301000,302731.0,-1731.0
201600,202449.0,-849.0
534700,535903.0,-1203.0
243700,242930.0,770.0
215200,214590.0,610.0
241800,242178.0,-378.0
420000,417592.0,2408.0
361500,360338.0,1162.0
254900,254618.0,282.0
816900,821839.0,-4939.0
369700,371965.0,-2265.0
564200,601730.0,-37530.0
964900,943976.0,20924.0
366200,368775.0,-2575.0
247700,251187.0,-3487.0
2359600,1817726.0,541874.0
268900,271425.0,-2525.0
470200,472852.0,-2652.0
330200,330465.0,-265.0
388800,395485.0,-6685.0
552900,541822.0,11078.0
314000,316469.0,-2469.0
336400,336445.0,-45.0
840000,884873.0,-44873.0
389600,390874.0,-1274.0
276300,277570.0,-1270.0
281900,281601.0,299.0
242100,244022.0,-1922.0
273900,274559.0,-659.0
365600,362627.0,2973.0
310100,310037.0,63.0
241100,241410.0,-310.0
228700,228946.0,-246.0
324100,318578.0,5522.0
322200,323407.0,-1207.0
259000,259724.0,-724.0
341200,362176.0,-20976.0
268800,268852.0,-52.0
431300,335349.0,95951.0
385500,384974.0,526.0
484300,485516.0,-1216.0
325000,339626.0,-14626.0
440600,448451.0,-7851.0
365600,387880.0,-22280.0
447700,447029.0,671.0
388100,394521.0,-6421.0
182500,185221.0,-2721.0
644300,634002.0,10298.0
237500,235312.0,2188.0
249600,247894.0,1706.0
637900,642528.0,-4628.0
406100,414659.0,-8559.0
346800,348199.0,-1399.0
169300,170202.0,-902.0
272600,274190.0,-1590.0
73100,82738.0,-9638.0
316700,323530.0,-6830.0
243700,362352.0,-118652.0
330500,331533.0,-1033.0
242100,241972.0,128.0
201900,201056.0,844.0
314100,314068.0,32.0
292000,292207.0,-207.0
609600,613108.0,-3508.0
281200,291852.0,-10652.0
370000,371566.0,-1566.0
264800,265184.0,-384.0
402900,402456.0,444.0
467100,474208.0,-7108.0
280400,278925.0,1475.0
466400,471089.0,-4689.0
479100,479639.0,-539.0
530100,523050.0,7050.0
492800,494425.0,-1625.0
181400,179786.0,1614.0
1179600,992874.0,186726.0
367500,360889.0,6611.0
487100,492216.0,-5116.0
469400,469569.0,-169.0
414200,412860.0,1340.0
391600,389426.0,2174.0
274700,274900.0,-200.0
245600,245889.0,-289.0
242200,242772.0,-572.0
476300,475608.0,692.0
174500,173573.0,927.0
378900,383268.0,-4368.0
460600,458537.0,2063.0
332600,337099.0,-4499.0
247600,247869.0,-269.0
247300,247517.0,-217.0
271600,272772.0,-1172.0
692200,633664.0,58536.0
315400,322881.0,-7481.0
345000,345476.0,-476.0
544900,570971.0,-26071.0
623100,601493.0,21607.0
662700,639506.0,23194.0
666900,655142.0,11758.0
399000,397798.0,1202.0
431500,435889.0,-4389.0
332500,341464.0,-8964.0
430100,456051.0,-25951.0
835000,842449.0,-7449.0
161300,160345.0,955.0
476500,477997.0,-1497.0
254600,255883.0,-1283.0
335400,334707.0,693.0
392700,391837.0,863.0
219700,220122.0,-422.0
1847600,370472.0,1477128.0
648100,613351.0,34749.0
277400,285666.0,-8266.0
282600,285122.0,-2522.0
618700,636908.0,-18208.0
276700,279766.0,-3066.0
377200,383290.0,-6090.0
241800,242140.0,-340.0
495100,497456.0,-2356.0
164500,163552.0,948.0
393100,388568.0,4532.0
241900,242832.0,-932.0
329600,330041.0,-441.0
251300,251062.0,238.0
288300,288418.0,-118.0
265200,264809.0,391.0
360400,462594.0,-102194.0
255200,255244.0,-44.0
267500,268071.0,-571.0
586200,569256.0,16944.0
255300,256992.0,-1692.0
382800,384340.0,-1540.0
329000,328904.0,96.0
313300,312083.0,1217.0
387300,388189.0,-889.0
444000,444490.0,-490.0
253300,254624.0,-1324.0
360800,360690.0,110.0
317000,317355.0,-355.0
370400,368560.0,1840.0
500500,503763.0,-3263.0
369300,371329.0,-2029.0
480800,472110.0,8690.0
259400,259656.0,-256.0
341700,343711.0,-2011.0
854800,868708.0,-13908.0
415900,416493.0,-593.0
352500,348464.0,4036.0
436100,436984.0,-884.0
199300,200114.0,-814.0
269900,269733.0,167.0
848700,840539.0,8161.0
641800,624428.0,17372.0
124100,137258.0,-13158.0
387800,384365.0,3435.0
253500,253638.0,-138.0
335000,334448.0,552.0
265900,269605.0,-3705.0
177300,176006.0,1294.0
314000,316605.0,-2605.0
695900,707378.0,-11478.0
312500,310241.0,2259.0
435700,434756.0,944.0
282400,283228.0,-828.0
501200,504967.0,-3767.0
538500,557272.0,-18772.0
259900,258870.0,1030.0
479000,475711.0,3289.0
293000,289882.0,3118.0
699300,682796.0,16504.0
296000,295942.0,58.0
225900,224140.0,1760.0
415000,433310.0,-18310.0
177500,180519.0,-3019.0
674200,664539.0,9661.0
539500,534932.0,4568.0
259200,259635.0,-435.0
248300,248526.0,-226.0
477700,482386.0,-4686.0
996100,969021.0,27079.0
252200,252678.0,-478.0
464800,461250.0,3550.0
449000,463384.0,-14384.0
261800,261755.0,45.0
315500,319027.0,-3527.0
336300,334899.0,1401.0
516200,667762.0,-151562.0
182700,182895.0,-195.0
356800,355774.0,1026.0
353600,352449.0,1151.0
439200,439644.0,-444.0
293100,293736.0,-636.0
340400,332498.0,7902.0
307900,307891.0,9.0
378600,375622.0,2978.0
497200,501244.0,-4044.0
702400,721255.0,-18855.0
641500,638482.0,3018.0
461000,494968.0,-33968.0
592500,602401.0,-9901.0
344100,345667.0,-1567.0
205600,246374.0,-40774.0
326800,328608.0,-1808.0
465500,466692.0,-1192.0
537300,543856.0,-6556.0
306600,318547.0,-11947.0
515200,514725.0,475.0
445200,447582.0,-2382.0
147900,148645.0,-745.0
1016700,1013074.0,3626.0
624500,629621.0,-5121.0
275500,277549.0,-2049.0
515000,504392.0,10608.0
602100,597636.0,4464.0
197700,196196.0,1504.0
288300,287571.0,729.0
276400,273556.0,2844.0
239900,240153.0,-253.0
236900,237116.0,-216.0
247700,248939.0,-1239.0
415900,422406.0,-6506.0
274600,274599.0,1.0
433100,430380.0,2720.0
684500,688488.0,-3988.0
250300,249583.0,717.0
717100,687516.0,29584.0
344900,346290.0,-1390.0
561800,562715.0,-915.0
218600,286904.0,-68304.0
490500,491026.0,-526.0
382900,385214.0,-2314.0
249700,252428.0,-2728.0
145800,145615.0,185.0
458200,456601.0,1599.0
201000,200793.0,207.0
254900,255441.0,-541.0
263100,263511.0,-411.0
949300,947169.0,2131.0
269300,282438.0,-13138.0
255200,252551.0,2649.0
302500,301706.0,794.0
184700,185692.0,-992.0
123800,123693.0,107.0
343100,338605.0,4495.0
222700,222254.0,446.0
300600,301828.0,-1228.0
285200,285218.0,-18.0
216000,219808.0,-3808.0
676500,679142.0,-2642.0
227700,227654.0,46.0
586100,591766.0,-5666.0
253500,253797.0,-297.0
324200,325282.0,-1082.0
227600,228141.0,-541.0
265700,264431.0,1269.0
365300,365664.0,-364.0
271100,270352.0,748.0
1115000,1135241.0,-20241.0
330400,331997.0,-1597.0
419300,421546.0,-2246.0
453100,458161.0,-5061.0
274900,276430.0,-1530.0
231500,232534.0,-1034.0
251800,251273.0,527.0
455600,456631.0,-1031.0
274700,275116.0,-416.0
241800,241332.0,468.0
461600,470796.0,-9196.0
599400,605388.0,-5988.0
259800,258774.0,1026.0
377200,378202.0,-1002.0
414300,413512.0,788.0
443600,447778.0,-4178.0
519200,518701.0,499.0
273800,274343.0,-543.0
498900,500186.0,-1286.0
271300,272762.0,-1462.0
549500,543577.0,5923.0
336900,333757.0,3143.0
506200,502540.0,3660.0
415200,414582.0,618.0
564400,568601.0,-4201.0
464400,472049.0,-7649.0
440100,448544.0,-8444.0
198900,197119.0,1781.0
385200,382541.0,2659.0
274300,271322.0,2978.0
168800,168472.0,328.0
475800,473126.0,2674.0
616800,611645.0,5155.0
435900,435933.0,-33.0
353600,349121.0,4479.0
537300,556791.0,-19491.0
412500,413242.0,-742.0
568200,559072.0,9128.0
331700,330958.0,742.0
272700,273378.0,-678.0
252000,250233.0,1767.0
624800,617070.0,7730.0
337400,336388.0,1012.0
341200,340752.0,448.0
264700,263341.0,1359.0
221300,218859.0,2441.0
371100,371485.0,-385.0
406100,402563.0,3537.0
276800,277239.0,-439.0
348700,355127.0,-6427.0
399500,404183.0,-4683.0
289600,289487.0,113.0
526200,541260.0,-15060.0
280000,280025.0,-25.0
537100,616135.0,-79035.0
368500,367966.0,534.0
629200,581252.0,47948.0
324000,321593.0,2407.0
203300,203763.0,-463.0
205800,205457.0,343.0
264200,264412.0,-212.0
201700,203237.0,-1537.0
202900,205768.0,-2868.0
780000,777874.0,2126.0
304600,307614.0,-3014.0
595100,596694.0,-1594.0
243300,243118.0,182.0
286300,286916.0,-616.0
441400,445677.0,-4277.0
165600,165806.0,-206.0
196500,195935.0,565.0
372600,378591.0,-5991.0
242000,243243.0,-1243.0
259400,257906.0,1494.0
435200,435354.0,-154.0
573800,559963.0,13837.0
358600,355441.0,3159.0
485600,484651.0,949.0
789100,785612.0,3488.0
452600,424915.0,27685.0
992500,943967.0,48533.0
227700,226427.0,1273.0
319400,310989.0,8411.0
430700,432187.0,-1487.0
243800,244454.0,-654.0
256000,251813.0,4187.0
776000,799085.0,-23085.0
465100,465380.0,-280.0
508400,469693.0,38707.0
293600,290631.0,2969.0
616700,603656.0,13044.0
313300,310945.0,2355.0
246700,246544.0,156.0
442700,444508.0,-1808.0
229000,227870.0,1130.0
330200,339488.0,-9288.0
230000,228959.0,1041.0
248600,241198.0,7402.0
315100,316366.0,-1266.0
213500,216269.0,-2769.0
309100,311669.0,-2569.0
243000,242828.0,172.0
326600,327482.0,-882.0
194600,217914.0,-23314.0
433900,435750.0,-1850.0
429700,431130.0,-1430.0
670000,552220.0,117780.0
374200,371525.0,2675.0
344400,341078.0,3322.0
1155000,998785.0,156215.0
386600,381793.0,4807.0
422300,425026.0,-2726.0
377600,376762.0,838.0
260000,265133.0,-5133.0
364500,368715.0,-4215.0
586200,590022.0,-3822.0
495400,493667.0,1733.0
336800,336048.0,752.0
148800,148183.0,617.0
240800,240384.0,416.0
278500,281660.0,-3160.0
202800,204676.0,-1876.0
297800,296250.0,1550.0
223700,223295.0,405.0
340400,342691.0,-2291.0
166000,168417.0,-2417.0
221800,221626.0,174.0
374700,373856.0,844.0
588300,578023.0,10277.0
282200,282903.0,-703.0
302300,302986.0,-686.0
186200,185298.0,902.0
539100,537022.0,2078.0
251800,252505.0,-705.0
489800,485030.0,4770.0
242400,242229.0,171.0
140600,143827.0,-3227.0
243700,243250.0,450.0
237000,238111.0,-1111.0
379200,360565.0,18635.0
1287000,1083677.0,203323.0
293900,294465.0,-565.0
582200,604838.0,-22638.0
490900,516869.0,-25969.0
634900,618018.0,16882.0
231500,231852.0,-352.0
512800,506894.0,5906.0
252800,253038.0,-238.0
329300,326360.0,2940.0
249900,249490.0,410.0
440000,437591.0,2409.0
763700,752630.0,11070.0
155500,155692.0,-192.0
246300,245955.0,345.0
358600,361696.0,-3096.0
317900,312882.0,5018.0
413700,422803.0,-9103.0
358800,356575.0,2225.0
460500,462676.0,-2176.0
316500,321360.0,-4860.0
558000,567757.0,-9757.0
383900,389286.0,-5386.0
640300,372881.0,267419.0
233100,233929.0,-829.0
358000,357171.0,829.0
246000,246512.0,-512.0
301900,301444.0,456.0
367900,367655.0,245.0
241600,242125.0,-525.0
355600,356981.0,-1381.0
345000,345691.0,-691.0
283800,282539.0,1261.0
190700,190937.0,-237.0
175000,183901.0,-8901.0
510200,514010.0,-3810.0
224900,223686.0,1214.0
242700,241257.0,1443.0
455200,454047.0,1153.0
517400,519473.0,-2073.0
401300,402966.0,-1666.0
829700,854670.0,-24970.0
361300,361373.0,-73.0
652600,648726.0,3874.0
182000,184296.0,-2296.0
347000,349017.0,-2017.0
498100,495640.0,2460.0
505000,490641.0,14359.0
188900,189777.0,-877.0
333600,332922.0,678.0
378000,378162.0,-162.0
360600,358713.0,1887.0
381800,379254.0,2546.0
236200,236251.0,-51.0
447000,449465.0,-2465.0
235800,236018.0,-218.0
269600,284932.0,-15332.0
248500,242740.0,5760.0
423300,423734.0,-434.0
379900,380022.0,-122.0
361900,361359.0,541.0
188000,256731.0,-68731.0
434800,459124.0,-24324.0
213300,227542.0,-14242.0
293000,294563.0,-1563.0
312000,307631.0,4369.0
235000,233792.0,1208.0
179700,180899.0,-1199.0
417600,416407.0,1193.0
556600,545352.0,11248.0
96800,98804.0,-2004.0
350100,349060.0,1040.0
323800,322543.0,1257.0
267500,273738.0,-6238.0
283800,285296.0,-1496.0
276400,276461.0,-61.0
407600,406812.0,788.0
164700,164899.0,-199.0
338900,339588.0,-688.0
450700,448475.0,2225.0
337600,333859.0,3741.0
264400,263100.0,1300.0
390200,384973.0,5227.0
491000,489130.0,1870.0
213800,214560.0,-760.0
282300,288813.0,-6513.0
295300,311474.0,-16174.0
623500,626780.0,-3280.0
276900,279742.0,-2842.0
175000,177767.0,-2767.0
239500,239799.0,-299.0
430200,431364.0,-1164.0
246900,246089.0,811.0
360000,366434.0,-6434.0
481700,484889.0,-3189.0
238800,238716.0,84.0
401300,403820.0,-2520.0
1004300,997368.0,6932.0
180500,177801.0,2699.0
456100,462620.0,-6520.0
438600,445044.0,-6444.0
403800,400754.0,3046.0
168200,172231.0,-4031.0
481600,492273.0,-10673.0
156900,153643.0,3257.0
384400,381663.0,2737.0
239200,239314.0,-114.0
321300,322812.0,-1512.0
315400,314555.0,845.0
381600,352120.0,29480.0
208800,209016.0,-216.0
306500,304848.0,1652.0
300100,304547.0,-4447.0
388300,390958.0,-2658.0
265600,267854.0,-2254.0
247300,246322.0,978.0
387900,379433.0,8467.0
214800,214606.0,194.0
249700,249288.0,412.0
478400,480393.0,-1993.0
842500,818711.0,23789.0
429000,429129.0,-129.0
940200,935400.0,4800.0
260500,261689.0,-1189.0
513700,519681.0,-5981.0
1392100,1074436.0,317664.0
534700,539254.0,-4554.0
792100,801610.0,-9510.0
593300,590402.0,2898.0
223100,223187.0,-87.0
194000,194642.0,-642.0
350100,349900.0,200.0
425200,427305.0,-2105.0
254800,254643.0,157.0
486700,498768.0,-12068.0
191000,191200.0,-200.0
126500,127131.0,-631.0
467600,472871.0,-5271.0
523800,516578.0,7222.0
988200,989230.0,-1030.0
275700,275680.0,20.0
265700,266338.0,-638.0
455000,454002.0,998.0
367000,367797.0,-797.0
595200,609172.0,-13972.0
388900,393679.0,-4779.0
255300,255590.0,-290.0
484700,482650.0,2050.0
303200,308795.0,-5595.0
1095700,1002935.0,92765.0
315100,314687.0,413.0
260400,262879.0,-2479.0
505000,500767.0,4233.0
277100,277832.0,-732.0
256600,257316.0,-716.0
553000,552642.0,358.0
471400,469647.0,1753.0
400300,288267.0,112033.0
345000,356764.0,-11764.0
605200,613282.0,-8082.0
532500,532732.0,-232.0
853400,837772.0,15628.0
296100,296489.0,-389.0
292700,290255.0,2445.0
367100,366306.0,794.0
446200,444544.0,1656.0
289400,289266.0,134.0
448400,445634.0,2766.0
256700,258205.0,-1505.0
432800,441243.0,-8443.0
545700,541940.0,3760.0
241400,241315.0,85.0
459500,456865.0,2635.0
558700,549096.0,9604.0
207400,206541.0,859.0
548900,572408.0,-23508.0
288700,288690.0,10.0
324000,323148.0,852.0
252400,251616.0,784.0
304800,305057.0,-257.0
327600,332749.0,-5149.0
509800,512272.0,-2472.0
440000,383378.0,56622.0
526400,525608.0,792.0
609400,631345.0,-21945.0
782900,720427.0,62473.0
280200,279965.0,235.0
