date,median_sale_price
2024-08-01,548100
2024-08-01,305900
2024-08-01,354700
2024-08-01,382000
2024-08-01,190000
2024-08-01,279400
2024-08-01,449900
2024-08-01,629600
2024-08-01,339200
2024-08-01,396500
2024-08-01,257500
2024-08-01,448700
2024-08-01,436500
2024-08-01,524500
2024-08-01,245700
2024-08-01,385100
2024-08-01,465700
2024-08-01,590000
2024-08-01,230800
2024-08-01,264100
2024-08-01,191000
2024-08-01,498400
2024-08-01,430700
2024-08-01,243800
2024-08-01,112400
2024-08-01,271200
2024-08-01,401300
2024-08-01,275800
2024-08-01,422600
2024-08-01,220500
2024-08-01,255500
2024-08-01,257600
2024-08-01,456900
2024-08-01,274300
2024-08-01,817200
2024-08-01,411200
2024-08-01,326700
2024-08-01,644400
2024-08-01,270000
2024-08-01,301300
2024-08-01,209200
2024-08-01,72300
2024-08-01,252200
2024-08-01,385900
2024-08-01,450700
2024-08-01,479000
2024-08-01,435600
2024-08-01,488400
2024-08-01,271800
2024-08-01,414900
2024-08-01,255900
2024-08-01,663300
2024-08-01,845700
2024-08-01,375500
2024-08-01,328600
2024-08-01,268600
2024-08-01,266500
2024-08-01,503400
2024-08-01,273100
2024-08-01,139700
2024-08-01,356800
2024-08-01,290400
2024-08-01,212100
2024-08-01,282100
2024-08-01,254900
2024-08-01,671300
2024-08-01,400700
2024-08-01,581800
2024-08-01,363800
2024-08-01,300900
2024-08-01,256800
2024-08-01,475900
2024-08-01,396600
2023-09-01,251500
2023-09-01,1608900
2023-09-01,441900
2023-09-01,283400
2023-09-01,75000
2023-09-01,446300
2023-09-01,452800
2023-09-01,688200
2023-09-01,315000
2023-09-01,552600
2023-09-01,337700
2023-09-01,374900
2023-09-01,487000
2023-09-01,380200
2023-09-01,289800
2023-09-01,308600
2023-09-01,376600
2023-09-01,394900
2023-09-01,285000
2023-09-01,396300
2023-09-01,424500
2023-09-01,248100
2023-09-01,252400
2023-09-01,199100
2023-09-01,736200
2023-09-01,435000
2023-09-01,251200
2023-09-01,610900
2023-09-01,509700
2023-09-01,659000
2023-09-01,268300
2023-09-01,601900
2023-09-01,322700
2023-09-01,308000
2023-09-01,501100
2023-09-01,273000
2023-09-01,417500
2023-09-01,285900
2023-09-01,181000
2023-09-01,290600
2023-09-01,256100
2023-09-01,517500
2023-09-01,396300
2023-09-01,351300
2023-09-01,174800
2023-09-01,257700
2023-09-01,579100
2023-09-01,531500
2023-09-01,326800
2023-09-01,364300
2023-09-01,435100
2023-09-01,249200
2023-09-01,217600
2023-09-01,252100
2023-09-01,263800
2023-09-01,238000
2023-09-01,499700
2023-09-01,261400
2023-09-01,1067500
2023-09-01,780000
2023-09-01,426200
2023-09-01,272700
2023-09-01,583600
2023-09-01,334400
2023-09-01,402900
2023-09-01,387600
2023-09-01,437300
2023-09-01,634600
2023-09-01,427400
2023-09-01,352800
2023-09-01,281100
2023-09-01,246300
2023-09-01,566800
2023-09-01,439500
2023-09-01,372200
2023-09-01,655000
2023-09-01,479600
2023-09-01,222000
2023-09-01,305800
2023-09-01,414000
2023-09-01,600900
2023-09-01,310800
2023-09-01,237000
2023-09-01,316700
2023-09-01,233700
2023-09-01,232700
2023-09-01,370900
2023-09-01,369900
2023-09-01,409900
2023-09-01,194200
2023-09-01,492700
2023-09-01,310200
2023-09-01,259000
2023-09-01,624500
2023-09-01,245400
2023-09-01,272200
2023-09-01,1359100
2023-09-01,228600
2023-09-01,313800
2023-09-01,249300
2023-09-01,508000
2023-09-01,916400
2023-09-01,264600
2023-09-01,363000
2023-09-01,520000
2023-09-01,500700
2023-09-01,501100
2023-09-01,231500
2023-09-01,275000
2023-09-01,365200
2023-09-01,218200
2023-09-01,162000
2023-09-01,569500
2023-09-01,501500
2023-09-01,359400
2023-09-01,247800
2023-09-01,214600
2023-09-01,338400
2023-09-01,303900
2023-09-01,234500
2023-09-01,321900
2023-09-01,281000
2023-09-01,677100
2023-09-01,815700
2023-09-01,251800
2023-09-01,265900
2023-09-01,366900
2023-09-01,146200
2023-09-01,350000
2023-09-01,490700
2023-09-01,274800
2023-09-01,930500
2023-09-01,215500
2023-09-01,452700
2023-09-01,417800
2023-09-01,209100
2023-09-01,333800
2023-09-01,365800
2023-09-01,429100
2023-09-01,296800
2023-09-01,479300
2023-09-01,314000
2023-09-01,145300
2023-09-01,345400
2023-09-01,251100
2023-09-01,449400
2023-09-01,321500
2023-09-01,570100
2023-09-01,227000
2023-09-01,365600
2023-09-01,1000000
2023-09-01,148900
2023-09-01,606800
2023-09-01,253000
2023-09-01,331500
2023-09-01,228300
2023-09-01,347400
2023-09-01,226000
2023-09-01,394300
2023-09-01,352600
2023-09-01,257200
2023-09-01,437400
2023-09-01,686400
2023-09-01,276500
2023-09-01,277500
2023-09-01,266300
2023-09-01,265400
2023-09-01,393200
2023-09-01,213500
2023-09-01,229300
2023-09-01,448400
2023-09-01,409500
2023-09-01,274400
2023-09-01,241800
2023-09-01,833000
2023-09-01,348800
2023-09-01,622300
2023-09-01,505800
2023-09-01,275800
2023-09-01,241700
2023-09-01,237300
2023-09-01,251900
2023-09-01,611700
2023-09-01,785900
2023-09-01,468400
2023-09-01,306700
2023-09-01,310000
2023-09-01,468200
2023-09-01,296700
2023-09-01,359500
2023-09-01,442100
2023-09-01,281400
2023-09-01,235600
2023-09-01,470600
2023-09-01,344400
2023-09-01,267800
2023-09-01,571100
2023-09-01,352500
2023-09-01,230400
2023-09-01,155600
2023-09-01,351100
2023-09-01,269600
2023-09-01,525100
2023-09-01,298400
2023-09-01,451200
2023-09-01,300600
2023-09-01,253300
2023-09-01,213000
2023-09-01,565700
2023-09-01,471100
2023-09-01,254500
2023-09-01,250300
2023-09-01,532900
2023-09-01,384000
2023-09-01,403600
2023-09-01,492400
2023-09-01,311700
2023-09-01,435100
2023-09-01,609400
2023-09-01,631600
2023-09-01,456100
2023-09-01,366900
2023-09-01,270200
2023-09-01,387200
2023-09-01,234600
2023-09-01,270800
2023-09-01,272900
2023-09-01,416400
2023-09-01,239700
2023-09-01,309500
2023-09-01,429600
2023-09-01,246300
2023-09-01,197900
2023-09-01,247900
2023-09-01,375300
2023-09-01,237600
2023-09-01,293700
2023-09-01,529000
2023-09-01,437400
2023-09-01,475300
2023-09-01,214400
2023-09-01,539700
2023-09-01,201600
2023-09-01,740300
2023-09-01,342400
2023-09-01,502400
2023-09-01,355800
2023-09-01,306700
2023-09-01,656700
2023-09-01,200800
2023-09-01,372200
2024-09-01,490700
2024-09-01,530300
2024-09-01,665100
2024-09-01,456500
2024-09-01,364500
2024-09-01,306100
2024-09-01,358100
2024-09-01,285000
2024-09-01,1204200
2024-09-01,292300
2024-09-01,441400
2024-09-01,568800
2024-09-01,650000
2024-09-01,244000
2024-09-01,307900
2024-09-01,395900
2024-09-01,186600
2024-09-01,330000
2024-09-01,469300
2024-09-01,523900
2024-09-01,262200
2024-09-01,399000
2024-09-01,219400
2024-09-01,366500
2024-09-01,538100
2024-09-01,391600
2024-09-01,418300
2024-09-01,294400
2024-09-01,168000
2024-09-01,330400
2024-09-01,444200
2024-09-01,1965600
2024-09-01,383000
2024-09-01,234900
2024-09-01,360200
2024-09-01,405900
2024-09-01,459400
2024-09-01,433200
2024-09-01,388300
2024-09-01,376600
2024-09-01,281900
2024-09-01,514200
2024-09-01,256200
2024-09-01,277000
2024-09-01,551300
2024-09-01,529000
2024-09-01,310900
2024-09-01,296900
2024-09-01,278900
2024-09-01,679100
2024-09-01,634300
2024-09-01,719100
2024-09-01,433100
2024-09-01,211400
2024-09-01,246600
2024-09-01,292000
2024-09-01,62500
2024-09-01,834300
2024-09-01,620200
2024-09-01,270500
2024-09-01,404000
2024-09-01,587800
2024-09-01,252400
2024-09-01,846600
2024-09-01,295400
2024-09-01,273800
2024-09-01,356900
2024-09-01,493700
2024-09-01,658400
2024-09-01,442500
2024-09-01,265200
2024-09-01,414800
2024-09-01,383100
2024-09-01,288100
2024-09-01,512300
2024-09-01,160300
2024-09-01,296600
2024-09-01,262900
2024-09-01,472600
2024-09-01,266200
2024-09-01,281200
2024-09-01,141200
2024-09-01,549000
2024-09-01,598100
2024-09-01,482100
2024-09-01,265900
2024-09-01,814500
2024-09-01,263100
2024-09-01,351800
2024-09-01,234700
2024-09-01,311100
2024-09-01,392200
2024-09-01,383600
2024-09-01,251900
2024-09-01,244600
2024-09-01,552200
2024-09-01,395000
2024-09-01,470300
2024-09-01,295300
2024-09-01,506300
2024-09-01,549400
2024-09-01,344500
2024-09-01,2230000
2024-09-01,246300
2024-09-01,364900
2024-09-01,390100
2024-09-01,303800
2024-09-01,526900
2024-09-01,248200
2024-09-01,200600
2024-09-01,216500
2024-09-01,357200
2024-09-01,478900
2024-09-01,268900
2024-09-01,281300
2024-09-01,1020200
2024-09-01,423800
2024-09-01,481000
2024-09-01,254800
2024-09-01,382000
2024-09-01,634600
2024-09-01,247200
2024-09-01,784500
2024-09-01,549100
2024-09-01,393600
2024-09-01,433800
2024-09-01,1335600
2024-09-01,517700
2024-09-01,473300
2024-09-01,432800
2024-09-01,367200
2024-09-01,516400
2024-09-01,268200
2024-09-01,273700
2024-09-01,820000
2024-09-01,215800
2024-09-01,318200
2024-09-01,244200
2024-09-01,331300
2024-09-01,295200
2024-09-01,311600
2024-09-01,215600
2024-09-01,526600
2024-09-01,530800
2024-09-01,320800
2024-09-01,315900
2024-09-01,310600
2024-09-01,232400
2024-09-01,166300
2024-09-01,388100
2024-09-01,435500
2024-09-01,293700
2024-09-01,324300
2024-09-01,334000
2024-09-01,605800
2024-09-01,203400
2024-09-01,631200
2024-09-01,524000
2024-09-01,377700
2024-09-01,236100
2024-09-01,437800
2024-09-01,531200
2024-09-01,161300
2024-09-01,491300
2024-09-01,428300
2024-09-01,252700
2024-09-01,355000
2024-09-01,321400
2024-09-01,235500
2024-09-01,245000
2024-09-01,176100
2024-09-01,256600
2024-09-01,267500
2024-09-01,267900
2024-09-01,292100
2024-09-01,454700
2024-09-01,364900
2024-09-01,536700
2024-09-01,600100
2024-09-01,336300
2024-09-01,381900
2024-09-01,497900
2024-09-01,268900
2024-09-01,347400
2024-09-01,318800
2024-09-01,347400
2024-09-01,500200
2024-09-01,610500
2024-09-01,275000
2024-09-01,292100
2024-09-01,469400
2024-09-01,277800
2024-09-01,545600
2024-09-01,376500
2024-09-01,329300
2024-09-01,344900
2024-09-01,411100
2024-09-01,365100
2024-09-01,638900
2024-09-01,238000
2024-09-01,449900
2024-09-01,275500
2024-09-01,258600
2024-09-01,430000
2024-09-01,467500
2024-09-01,313500
2024-09-01,440600
2024-09-01,236800
2024-09-01,245800
2024-09-01,549000
2024-09-01,237000
2024-09-01,366200
2024-09-01,547700
2024-09-01,444000
2024-09-01,659800
2024-09-01,340300
2024-09-01,187100
2024-09-01,312000
2024-09-01,650000
2024-09-01,350200
2024-09-01,289200
2024-09-01,264400
2024-09-01,324800
2024-09-01,184600
2024-09-01,359300
2024-09-01,637800
2024-09-01,250200
2024-09-01,800000
2024-09-01,374800
2024-09-01,299500
2024-09-01,255700
2024-09-01,262600
2024-09-01,536600
2024-09-01,242300
2024-09-01,357600
2024-09-01,996800
2024-09-01,345400
2024-09-01,293100
2024-09-01,881900
2024-09-01,426800
2024-09-01,250300
2024-09-01,1025800
2024-09-01,413500
2024-09-01,144000
2024-09-01,407300
2024-09-01,198900
2024-09-01,281000
2024-09-01,290400
2024-09-01,625100
2024-09-01,177200
2024-09-01,224600
