Actual,Predicted,Difference
404300,406040.94,-1740.94
935000,909051.33,25948.67
364800,368722.74,-3922.74
363200,365285.22,-2085.22
932100,929419.22,2680.78
275200,274204.67,995.33
366900,365281.09,1618.91
368100,370343.33,-2243.33
246100,245580.0,520.0
275700,275108.44,591.56
389300,389140.08,159.92
243400,243171.02,228.98
342200,340817.98,1382.02
350400,346821.33,3578.67
237700,238635.67,-935.67
269900,269468.03,431.97
228600,227428.0,1172.0
213500,214828.0,-1328.0
445500,446663.9,-1163.9
374500,369026.39,5473.61
258800,258516.78,283.22
400600,404637.25,-4037.25
499200,497527.33,1672.67
275000,275791.33,-791.33
538100,529131.46,8968.54
458200,459471.05,-1271.05
212700,213361.75,-661.75
236900,236166.0,734.0
283800,283181.33,618.67
381000,382304.75,-1304.75
279100,315689.0,-36589.0
294500,293792.93,707.07
419100,419254.17,-154.17
240200,239575.78,624.22
261000,261883.0,-883.0
375400,374988.4,411.6
122200,123634.67,-1434.67
599800,597393.71,2406.29
374200,373300.77,899.23
313600,314189.2,-589.2
535500,540552.0,-5052.0
292200,287570.33,4629.67
214400,215400.67,-1000.67
440000,441299.9,-1299.9
631700,628180.55,3519.45
352500,355427.0,-2927.0
360000,359015.35,984.65
280600,278411.67,2188.33
270200,270208.39,-8.39
62500,65404.67,-2904.67
244200,243696.59,503.41
512800,508405.72,4394.28
395500,394057.08,1442.92
213800,213938.78,-138.78
332800,333286.44,-486.44
642400,626337.33,16062.67
355000,353656.33,1343.67
255000,255156.89,-156.89
234800,234527.67,272.33
580800,579852.44,947.56
166600,166758.78,-158.78
496700,504206.99,-7506.99
407600,428550.0,-20950.0
433500,433478.82,21.18
354900,353930.0,970.0
398400,402100.08,-3700.08
266700,267617.67,-917.67
325100,326161.2,-1061.2
502300,484161.33,18138.67
463700,488625.33,-24925.33
234600,235580.47,-980.47
294000,290687.33,3312.67
230100,230749.88,-649.88
118300,127153.67,-8853.67
361400,358508.53,2891.47
269300,268053.67,1246.33
304200,305236.56,-1036.56
